new_building,location,address,price,title,facilities,description_text,date_changed,ad_url,id,fellesgjeld,omkostninger,totalpris,felleskost_mnd,boligtype,eieform_bolig,soverom,primaerrom,bruksareal,etasje,byggear,energimerking,rom,tomteareal,bruttoareal,formuesverdi,lat,long,boligselgerforsikring,fellesformue,kommunale_avg,tomt,utleiedel,festeavgift,renovert_ar,grunnflate,verditakst,festear,sikringsordning,solgtpris
FALSE,Bestum/Lilleaker,"Vækerø Terrasse 8, 0282 Oslo",12500000,"Nyere leilighet med 4 soverom, gedigen stue, 2 bad og 2 biloppstillingsplasser",NA," Søn. 2. mai 1300 - 1400 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Vækerø terrasse 8 er en stor og lekker 5-roms selveierleilighet i første og andre underetasje, med flott utsikt mot Bestumkilen. Fra hver etasje er det utgang til flotte uteplasser i form av en 65 kvm stor terrasse og en innglasset veranda med tilliggende sportsbod. Det medfølger også to parkeringsplasser i felles carportanlegg. Leiligheten ble oppført i 2018 og fremstår med høy standard. I første underetasje er det entré med tilkomst til garderoberom og gjestetoalett. Videre innover er det et lekkert Sigdals-kjøkken med integrerte hvitevarer av høy kvalitet og en fantastisk vinkelstue med myke, buede former og store vinduer som ivaretar utsikten. To delikate bad, et vaskerom og fire gode soverom ligger tilbaketrukket i andre underetasje. Ett bad har badekar og ett soverom har garderobe. Søn. 2. mai 1300 - 1400 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=211496995,211496995,NA,324070,12824070,1350,Leilighet,Eier(Selveier),4,161,161,NA,2018,NA,NA,2101,178,NA,59.916763,10.650282,Ja,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Sinsen/Refstad,"Sinsenveien 84 C, 0586 Oslo",2800000,Lys og gjennomgående 2-roms leilighet fra 2009 med solrik markterrasse på 16 kvm - Rolig og skjermet beliggenhet,"Parkett, Heis, Rolig, Kabel-TV, Moderne, Sentralt, Turterreng, Offentlig, vann/kloakk, Vaktmester-/vektertjeneste, Bredbåndstilknytning"," Søn. 2. mai 1400 - 1500 + Legg til i kalender Vi i EIE eiendomsmegling ønsker trygge visninger og lavest mulig smitterisiko. Visningene våre er derfor kun åpne for dem som har forhåndsavtale med megler. Benytt påmelding til visning eller kontakt megler direkte for å avtale et tidspunkt innenfor annonserte visning. Visningspåmelding Jon Solberg ved EIE Løren ønsker velkommen til Sinsenveien 84 C! Dette er en nyere og gjennomgående 2-roms fra 2009 med god standard. Det er solrik markterrasse på ca. 16 kvm. Boligen ligger tilbaketrukket i rolige omgivelser og har allikevel kort vei til god offentlig kommunikasjon og Løren med et rikt servicetilbud.Kort fortalt:- Nyere 2-roms leilighet fra 2009 med skjermet beliggenhet- Romslig og solrik markterrasse på 16 kvm- Mulighet for leie av parkeringsplass- Umiddelbar nærhet til en offentlig kommunikasjon med 31-bussen som går døgnet rundt- Appstyrt smart-lås (Yale Doorman) for nøkkelfri adkomst- Ingen dokumentavgift- IN- og sikringsordning- Svært gunstig rente på fellesgjeld på 0,8 %.- Fjernvarme, kabel-TV og internett er inkludert i felleskostnadene.Velkommen til visning! Søn. 2. mai 1400 - 1500 + Legg til i kalender Vi i EIE eiendomsmegling ønsker trygge visninger og lavest mulig smitterisiko. Visningene våre er derfor kun åpne for dem som har forhåndsavtale med megler. Benytt påmelding til visning eller kontakt megler direkte for å avtale et tidspunkt innenfor annonserte visning. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=216556898,216556898,913952,15460,3729412,8753,Leilighet,Andel,1,46,46,1,2009,D-mørkegrønn,NA,5883,NA,829744,59.9375221,10.7958645,NA,20198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Manglerud,"Treskeveien 44, 0681 Oslo",8000000,Utbygd og innholdsrikt enderekkehus over tre plan med solrike uteområder og idyllisk beliggenhet. Garasjeplass i rekke.,"Balkong/Terrasse, Barnevennlig, Garasje/P-plass, Hage, Husdyr, tillatt, Offentlig, vann/kloakk, Parkett, Peis/Ildsted, Rolig, Sentralt, Bademulighet, Turterreng"," Søn. 9. mai 13:30 - 14:30 + Legg til i kalender Man. 10. mai 16:30 - 17:30 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt. Visningspåmelding Attraktivt andelsrekkehus over tre plan med idyllisk beliggenhet. Boligen har meget god endeplassering i et skjermet boligmiljø og nærområdet er spesielt godt egnet for barnefamilier. Her har man kort vei til Manglerud skole, barnehager, Østmarkas turmuligheter, Østensjøvannet, butikker/senter og offentlig kommunikasjon. Garasjeplass med automatisk portåpner medfølger.Boligen har behov for modernisering for å tilfredsstille dagens krav til standard, men her er mulighetene mange. Gode solforhold kan nytes fra en av terrassene, både mot øst og vest samt barnevennlig hage. Boligen ble utbygd i ca. 2005 og man kan vente seg et adskilt kjøkken, romslig stue/spisestue, utvidet baderom, separat wc/vaskerom, to(tre) soverom, en praktisk kjellerstue og gode lagringsmuligheter. Drenert 2014/15. Therese Hjelm Skaug Eiendomsmegler Mobil 473 53 922 Fax 22 27 72 16 Send melding Søn. 9. mai 13:30 - 14:30 + Legg til i kalender Man. 10. mai 16:30 - 17:30 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=216448144,216448144,240000,8626,8248626,4574,Rekkehus,Andel,0,130,148,NA,1962,E-rød,4,9417,164,1569555,59.89167,10.816611,NA,27030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Ellingsrud Vest,"Pionerstien 12, 1062 Oslo",3390000,Delikat og oppgradert 3-roms hjørneleilighet med solrik balkong på 12 kvm. Heis og garasje.,"Balkong/Terrasse, Heis, Barnevennlig, Rolig, Kabel-TV, Moderne, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste, Fellesvaskeri, Bredbåndstilknytning"," Søn. 2. mai 1200 - 1300 + Legg til i kalender Man. 3. mai 1630 - 1730 + Legg til i kalender Visningspåmelding Lys og lekker 3-roms hjørneleilighet med attraktiv og sentral beliggenhet på Ellingsrud Vest. Området passer fint for de aktive som ønsker å bo sentralt, men likevel i rolige omgivelser. Leiligheten har gode lysforhold med utgang fra stue til overbygget, solrik balkong på ca. 12 m². Boligen oppleves som lys og tilbaketrukket med naturen rett utenfor døren.Det medfølger 1 garasjeplass i felles garasjeanlegg. Lekker 3-roms hjørneleilighetSolrik balkong på ca. 12 cm. Garasjeplass i felles oppvarmet parkeringsanleggBilfritt områdeGjesteparkeringFlere boder Bad og separat WC TV og internett inkludert SikringsordningMarka rett i nærheten Søn. 2. mai 1200 - 1300 + Legg til i kalender Man. 3. mai 1630 - 1730 + Legg til i kalender Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=216554818,216554818,377726,15504,3783230,4927,Leilighet,Andel,2,83,83,6,1980,F-rød,2,8964,91,966057,59.934726,10.91386,NA,18546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Nyhet På Populære Løren.,"Peter Møllers vei 6B, 0585 Oslo",5350000,"3-roms endeleilighet med nytt kjøkken, gasspeis og stort oppholdsrom| skjermet uteplass | Garasjeplass med el-lader.","Balkong/Terrasse, Peis/Ildsted, Parkett, Heis, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Offentlig, vann/kloakk, Vaktmester-/vektertjeneste, Bredbåndstilknytning, Lademulighet"," Søn. 2. mai 1130 - 1230 + Legg til i kalender Vi i EIE eiendomsmegling ønsker trygge visninger og lavest mulig smitterisiko. Visningene våre er derfor kun åpne for dem som har forhåndsavtale med megler. Benytt påmelding til visning eller kontakt megler direkte for å avtale et tidspunkt innenfor annonserte visning. Visningspåmelding Karoline Dovland ved Eie ønsker deg velkommen til Peter møllers vei 6 B- Her får du en 3-roms endeleilighet med en stor, vestvendt uteplass. Leiligheten har en fin beliggenhet i et sentralt og rolig boområde på Løren med kort vei til alt hverdagen har å by på. Her får du et bredt utvalg av servicetilbud, park, treningssentre, og kollektivtilbud.Din nye bolig kort oppsummert: - Gjennomgående og stor 3- roms selveier med en god planløsning- Endeleilighet med mye lys og flere vinduer- Stue med utgang til en vestvendt uteplass på ca. 14 kvm- Stort og luftig oppholdsrom med gasspeis- Kvalitetskjøkken fra Kvik med kjøkkenøy- Hvitevarer i toppmodeller fra Bosch- Enstavs parkett- To gode soverom- Mye lagringsplass i walk-in closet, skyvedørsgarderobe og i kjellerbod- Garasjeplass med ladestasjon Søn. 2. mai 1130 - 1230 + Legg til i kalender Vi i EIE eiendomsmegling ønsker trygge visninger og lavest mulig smitterisiko. Visningene våre er derfor kun åpne for dem som har forhåndsavtale med megler. Benytt påmelding til visning eller kontakt megler direkte for å avtale et tidspunkt innenfor annonserte visning. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=216554626,216554626,NA,142770,5492770,4407,Leilighet,Eier(Selveier),2,69,72,1,2008,E-mørkegrønn,NA,9083,79,1332789,59.932336,10.794496,NA,11796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Populære Jessenløkken,"Kirkeveien 95 - Vender mot indre gårdsrom og Jonas Reins gate., 0364 Oslo",9950000,"Nyppusset og rålekker 3/4-R med stukkatur, fiskebensparkett og vestvendt fransk balkong. Vinduer og radiatorer fra 2021","Balkong/Terrasse, Peis/Ildsted, Parkett, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Offentlig, vann/kloakk, Vaktmester-/vektertjeneste, Bredbåndstilknytning"," Man. 3. mai 1630 - 1730 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding KIRKEVEIEN 95Presentert av Vilde Nadden v/ Privatmegleren. En rålekker og nyoppusset 3/4-roms i 2.etasje i populære Jessenløkken Sameie på Fagerborg/Majorstuen Leiligheten er gj. gående og holder en høy standard. Alle overflater, samt bad og kjøkken ble pusset opp i 2020/2021. Her er ingenting overlatt til tilfeldighetene!Leiligheten har en fin planløsning med 2-3 soverom. Åpen stue/kjøkken løsning med utgang til fransk balkong.Leiligheten vender i sin helhet mot indre gårdsrom og Jonas Reins gate. Ingen vinduer vender mot Kirkeveien. HØYDEPUNKTERTG1 på altNye radiatorer og vinduer i 2021FiskebeinsparkettIngen vinduer mot KirkeveienFransk balkongHTH-kjøkken med Miele hvitevarerStue med stukkatur, vegglister og peisMasse bodplasssUtrolig hyggelig bakgård!Mulighet for rask overtakelse Man. 3. mai 1630 - 1730 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=210892058,210892058,128940,263492,10342432,5086,Leilighet,Eier(Selveier),3,105,105,2,1922,F-mørkegrønn,4,20303,115,1733672,NA,NA,NA,97920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Bjølsen,"Maridalsveien 237A, 0467 Oslo",3400000,Skap ditt drømmehjem! En 1(2)-roms leilighet med solrik balkong - Herlige omgivelser - Fyring & v.vann inkl,"Balkong/Terrasse, Bredbåndstilknytning, Fellesvaskeri, Hage, Kabel-TV, Offentlig, vann/kloakk, Rolig, Sentralt, Vaktmester-/vektertjeneste, Turterreng"," Søn. 2. mai 13:30 - 14:30 + Legg til i kalender Man. 3. mai 17:00 - 18:00 + Legg til i kalender Visningspåmelding DNB Eiendom ved Fredrik Lundstrøm har gleden av å presentere en 1(2)-romsleilighet med moderniseringsbehov. Leiligheten ligger flott til i en høy første etasje. Fra stuen har du utgang til en solrik balkong på 4 m2 med direkte trapp ned til frodig hage. Store vindusflater mot sør sørger for rikelig med naturlig lys. Flere tilsvarende leiligheter har flyttet kjøkkenet ut i stuen for å få et separat soverom. Høydepunkter: - Sydvendt balkong med svært gode solforhold- Direkte utgang til frodig hage- God plass til spisebord - Parkeringsmuligheter- ""Alt"" inkl. i felleskostnadene- Godt driftet borettslag- Akerselva rett på utsiden av døren - Lave mnd. strømkostnader Fredrik Lundström Eiendomsmeglerfullmektig Mobil 981 30 933 Send melding Søn. 2. mai 13:30 - 14:30 + Legg til i kalender Man. 3. mai 17:00 - 18:00 + Legg til i kalender Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=216421156,216421156,218000,8626,3626626,2851,Leilighet,Andel,1,38,38,1,1940,F-gul,2,3375,NA,784531,59.945789,10.761977,NA,23094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Bjerkedalen V/ Risløkka,"Martin Borrebekkens vei 16, 0584 Oslo",3850000,"Lys og trivelig 4-roms endeleilighet. Stor, solrik balkong. V.v, fyr inkl. Supersentral beliggenhet.","Alpinanlegg, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Husdyr, tillatt, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Vaktmester-/vektertjeneste, Bademulighet, Turterreng, Lademulighet"," Søn. 2. mai 13:00 - 14:00 + Legg til i kalender Vi må vite på forhånd om du kommer på visning og ber deg ta kontakt for avtale om visning på angitt dag. Dette gjør vi for å unngå spredning av smitte ved at for mange er på visningen samtidig. Visninger hvor det ikke er påmeldte på forhånd vil ikke bli avholdt. Visningspåmelding Velkommen til Martin Borrebekkens vei 16 - En pen 4-roms m/ stor og solrik balkong. Leiligheten ligger i 3 etg, har gjennomgående planløsning, badet er modernisert i 2006 i regi av brl. Super beliggenhet i et attraktivt og sentralt boligområde. Buss, t-bane og matvarebutikker (Meny, Kiwi og Rema 1000) i kun kort gange. Populære skoler og barnehager rett i nærheten. Kort vei til marka. - Ingen forkjøpsrett- Pent bad- V.vann/fyring inkl.- Bjerkedalen Park i umiddelbar nærhet- Kort vei til ""alt"" av servicetilbud- P-plass etter førstemann til mølla prinsippet Søn. 2. mai 13:00 - 14:00 + Legg til i kalender Vi må vite på forhånd om du kommer på visning og ber deg ta kontakt for avtale om visning på angitt dag. Dette gjør vi for å unngå spredning av smitte ved at for mange er på visningen samtidig. Visninger hvor det ikke er påmeldte på forhånd vil ikke bli avholdt. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=216547681,216547681,169945,1164,4021109,4429,Leilighet,Andel,3,66,66,3,1957,NA,4,44268,NA,1019696,59.939389,10.823786,NA,30475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,NA,"Beverveien 7, 0596 Oslo",3950000,"Flott rekkehusleilighet over to plan med 3 soverom, stor stue, nytt bad og solrik markterrasse. God intern beliggenhet!","Balkong/Terrasse, Barnevennlig, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Rolig, Sentralt, Utsikt, Turterreng"," Søn. 2. mai 13:00 - 13:59 + Legg til i kalender Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding Beate Helgeland ved Nordvik Eiendomsmegling har gleden av å presentere Beverveien 7, en nydelig leilighet i idylliske omgivelser sentralt på Veitvet. 4-roms leiligheten har 3 gode soverom, et praktisk kjøkken med spisestue, stor stue, samt et lekkert bad fra 2020. Fra kjøkkenet er det også adgang til en herlig, vestvendt terrasse på ca. 20 kvm. Fra leiligheten er det få minutters gange til buss og t-bane med gode forbindelser. Kort fortalt: - Nytt bad fra 2020.- Ingen forkjøpsrett.- Meget god intern beliggenhet på feltet: Rolig, skjermet og hyggelige naboer. - Parkeringsplass. - Solrik terrasse og felles hage. - Kort vei til offentlig kommunikasjon, butikker og rekreasjonsområder. Velkommen til visning! Søn. 2. mai 13:00 - 13:59 + Legg til i kalender Sammen skal vi sikre trygge visninger. Kontakt megler i forkant av visning på e post, telefon/SMS eller knappen under, ""visningspåmelding"" for å avtale ditt oppmøtetidspunkt. Husk også å lese salgsoppgave før visning. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=216018537,216018537,510333,15526,4475859,5392,Leilighet,Andel,3,84,84,1,1956,G-rød,4,28288,46,1139765,59.942344,10.845072,NA,1276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Løren/Gartnerkvartalet,"Lørenveien 54 B, 0585 Oslo",2400000,Moderne 3-roms med lekkert Sigdal-kjøkken. Overbygd balkong på 9 kvm. Bilfri tomt. Garasje m muligh for elbil-lader.,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Parkett, Sentralt, Vaktmester-/vektertjeneste, Lademulighet"," Søn. 2. mai 12:00 - 13:00 + Legg til i kalender Man. 3. mai 17:00 - 18:00 + Legg til i kalender Visningspåmelding Romslig leilighet i 3. etasje med lekre gulv. Stue på 28 kvm med åpen kjøkkenløsning og utgang til balkong. Bynært, urbant og likevel barnevennlig. Fasiliteter: Sigdal-kjøkken med rikelig skap-og benkeplass, hvitevarene følger med Overbygd balkong på 9 kvm med fint utsyn og plass til sittegruppe og gassgrill Vannbåren varme Heis Kjellerbod på 5,1 kvm Telia leverer kabel-tv og fibernett Utbyggergaranti frem til 2024 A-konto varmtvann og fjernvarme er inkl. i felleskostnadene Avdragsfritt frem til og med 01.12.2024 Grønnsaksparseller og aktivitetspark med fontene Rikelig med sykkelparkering 5 minutters gange til Løren Torg, servicetilbud og kjøpesentre Godt kollektivtilbud med 500 m til Løren og Økern t-banestasjon Søn. 2. mai 12:00 - 13:00 + Legg til i kalender Man. 3. mai 17:00 - 18:00 + Legg til i kalender Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=216451169,216451169,3061000,8626,5469626,7097,Leilighet,Andel,2,65,65,3,2019,B-mørkegrønn,3,999,72,1432965,59.9301292,10.7941582,NA,8066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Ullern,"Silurveien 8B, 0380 Oslo",3950000,Lekker 2-roms med høy standard fra 2019 - Vestvendt markterrasse og felles takterrasse - Heis - Skjermet beliggenhet!,"Takterrasse, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Turterreng, Lademulighet"," Søn. 2. mai 15:00 - 16:00 + Legg til i kalender Vi må vite på forhånd om du kommer på visning og ber deg ta kontakt for avtale om visning på angitt dag. Dette gjør vi for å unngå spredning av smitte ved at for mange er på visningen samtidig. Visninger hvor det ikke er påmeldte på forhånd vil ikke bli avholdt. Visningspåmelding Velkommen til Silurveien 8B! Dette er en meget pen og tiltalende 2-roms selveierleilighet i nybygg fra 2019. Moderne og tidsmessig planløsning med topp utnyttelse av plassen. Stor vestvendt terrasse på ca 10,5 m² vendt mot frodige fellesarealer. Leiligheten vender inn mot trafikkskjermet fellesareal. Store vindusflater gir rikelig med lys og leiligheten har en meget arealeffektiv planløsning. Boligfeltet har en attraktiv beliggenhet, med korte avstander til matbutikk, shoppingsenter og offentlig kommunikasjon.Verdt å merke seg:- Lekker 2-roms i nybygg fra 2019- Skjermet markterrasse på ca. 10,5m²- Felles takterrasse og treningsrom- Walk-in garderobe og kjellerbod- Heis- Attraktiv, skjermet og populær beliggenhet- Nærhet til butikker, caféer og restauranter Søn. 2. mai 15:00 - 16:00 + Legg til i kalender Vi må vite på forhånd om du kommer på visning og ber deg ta kontakt for avtale om visning på angitt dag. Dette gjør vi for å unngå spredning av smitte ved at for mange er på visningen samtidig. Visninger hvor det ikke er påmeldte på forhånd vil ikke bli avholdt. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=216525846,216525846,NA,100124,4050124,1970,Leilighet,Eier(Selveier),1,37,40,1,2019,A-gul,2,4528,45,931700,59.929459,10.655751,NA,7066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Briskeby,"Industrigata 24A, 0353 Oslo",18000000,Nyrenovert (19) 4/5-r selveier m etterspurt beliggenhet. Heis. Solrik balkong. Peis. Klassiske detaljer. Mul. parkering.,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Parkett, Peis/Ildsted, Sentralt, Turterreng"," Visning kun etter avtale megler på tlfnr. 93428550 eller epost f.horntvedt@nordvikbolig.no. Visningspåmelding Lekker og nyrenovert (2019) selveier beliggende flott til på Briskeby. Leiligheten bærer preg av gjennomtenkte løsninger og holder en særdeles høy standard med fokus på kvalitet, materialvalg og detaljer. En ettertraktet bygård med store vindusflater, ingen gjenboere og heis opp til etasjen.Kort oppsummert:- Heis- Separat vaskerom- Nordvestvendt balkong med ettermiddags- og kveldssol om sommeren- Huseby kjøkken med hvitevarer fra Miele- Oppusset i 2019 med full dokumentasjon- Gulvvarme med soneinndeling for hvert rom- 1-stavs eikeparkett fra Flotte gulv i alle oppholdsrom- Plassbygde og eksklusive løsninger på soverommene- Sameiet disponerer 4 biloppstillingsplasser, som leies ut etter ansiennitet- EL-materiell fra Elko plus, kompositt benkeplate og Tapwell armatur m.m Visning kun etter avtale megler på tlfnr. 93428550 eller epost f.horntvedt@nordvikbolig.no. Visningspåmelding",2021-04-27,https://www.finn.no/realestate/homes/ad.html?finnkode=216534399,216534399,NA,459642,18459642,3598,Leilighet,Eier(Selveier),3,148,148,3,1894,NA,5,821,168,2520050,59.925113,10.717761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
