new_building,location,address,price,title,facilities,description_text,date_changed,ad_url,id,omkostninger,totalpris,felleskost_mnd,boligtype,eieform_bolig,soverom,primaerrom,bruksareal,etasje,byggear,energimerking,rom,tomteareal,festeavgift,bruttoareal,fellesformue,formuesverdi,fellesgjeld,boligselgerforsikring,renovert_ar,num,kommunale_avg,tomt,grunnflate,sikringsordning,utleiedel,festear
FALSE,# Indre gård på øvre Grünerløkka,"Hesselbergs gate 8 B, 0555 Oslo",3500000,"Lys, luftig 1 (2)-R med 2,71 m takhøyde | Kjk/bad 2014 | Integ. hvitev | Vinduer 2017 | Varmtv. & fiber ink | Indre gård","Parkett, Barnevennlig, Rolig, Moderne, Sentralt, Offentlig, vann/kloakk, Bredbåndstilknytning"," Søn. 25. april 1530 - 1630 + Legg til i kalender Man. 26. april 1630 - 1730 + Legg til i kalender Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding Velkommen til Hesselbergs gate 8 B!Svært flott og luftig 1-roms med sovealkove samt sentral og svært rolig beliggenhet i indre gård sentralt på øvre GrünerløkkaLeiligheten kan med enkle grep ombygges til 2-roms (se alternative plantegninger)Lys, romslig stue med god takhøyde (2,71 meter) og tre store vinduer med dype karmer som gir gode lysforholdÅpent kjøkken med pen innredning fra 2014Integrert stekeovn, induksjonstopp, mikro, oppvaskmaskin, vaskemaskin og kjøl-/ fryseskapMekanisk avtrekk fra kjøkken og badVannstopper er montertPent, flislagt bad oppusset 2014 med nye fliser og ny innredningSovealkove med plassbygget skapløsningVarmtvann og fibernett inklKun kr 2.739,- i f.utgAutomatsikringerVinduer 2017Husdyr er tillattLave omkostningerIngen forkjøpsrett Søn. 25. april 1530 - 1630 + Legg til i kalender Man. 26. april 1630 - 1730 + Legg til i kalender Dersom du planlegger å delta på annonsert visning bes du som kunde om å gi beskjed i forkant til eiendomsmegler, trykk på påmeldingsknappen i annonsen. Vi tilbyr også privatvisninger for de som ønsker det. Velkommen til en trygg visning! Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=215504301,215504301,8009,3688540,2739,Leilighet,Andel,1,37,37,3,1898,F-rød,1,803,NA,NA,NA,694382,180531,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Nytt og moderne i Kværnerbyen!,"Freserveien 6, 0195 Oslo",2740000,Tiltalende og lekker 2-roms leilighet med 14 kvm balkong | Bad 2018 - IN-Ordning - Parkering* - Perfekt førstegangskjøp!,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Turterreng, Lademulighet"," Søn. 25. april 13:30 - 14:00 + Legg til i kalender Søn. 25. april 14:00 - 14:30 + Legg til i kalender Tir. 27. april 17:00 - 17:30 + Legg til i kalender Tir. 27. april 17:30 - 18:00 + Legg til i kalender Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding Velkommen til Freserveien 6 - En innbydende 2-roms!Dette er et perfekt førstegangskjøp i et nyere og moderne bygg fra 2014 med gjennomgående god standard. Leiligheten byr på vestvendt balkong på hele 14 kvm og en optimal arealutnyttelse med funksjonelle og smarte løsninger. Leieavtale for parkeringsplass kan overtas. Borettslaget har IN-ordning og fellesgjelden kan innfris, da vil også felleskostnadene reduseres til kr 2591,- pr mnd.Boligen ligger i et populært og veletablert bomiljø i sentrumsnære Kværnerbyen med gode service- rekreasjons- og kollektivfasiliteter.Leiligheten inneholder:Stue, kjøkken, entré, soverom og bad. Bod på 7 kvm medfølger.Verdt å merke seg:- Balkong på 14 kvm- IN-ordning- Nytt bad fra 2018- Varmtvann og fyring inkl- Lave omkostninger- Parkeringsleie* Søn. 25. april 13:30 - 14:00 + Legg til i kalender Søn. 25. april 14:00 - 14:30 + Legg til i kalender Tir. 27. april 17:00 - 17:30 + Legg til i kalender Tir. 27. april 17:30 - 18:00 + Legg til i kalender Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=215114878,215114878,8626,4056626,5917,Leilighet,Andel,1,45,45,2,2014,C-mørkegrønn,2,3887,NA,47,10558,919809,1308000,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,SANDAKER/STORO,"Grefsenveien 34D, 0485 Oslo",4590000,"Pen & romslig 3-roms hjørneleilighet med hyggelig balkong på 3,5 m² - Separat, arbeidsvennlig kjøkken - Lave bokostnader","Balkong/Terrasse, Ingen, gjenboere, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Bredbåndstilknytning, Lademulighet"," Søn. 25. april 1330 - 1415 + Legg til i kalender Man. 26. april 1700 - 1745 + Legg til i kalender Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding Velkommen til Grefsenveien 34D!Dette er en pen og særskilt romslig 3-roms på populære Sandaker/Storo. Her får dere et velholdt og flott hjem med en lys og trivelig atmosfære. I nabolaget ligger alt til rette for en behagelig hverdag. Her er dere omringet av flotte park- og grøntområder samtidig som dere rett i nærheten finner alt av butikker og et rikt kollektivtilbud.Dette er en leilighet med høy trivselsfaktor!Høy 1. etasjeGjennomgående, funksjonell planløsningHyggelig og lun balkong på 3,5 m² med utsyn over rolig gårdsromSeparat, flott kjøkken med integrerte hvitevarerFlislagt baderom med gulvvarme og opplegg for vaskemaskinDisponerer 2 romslige kjellerboderLave bokostnader: varmtvann/fyring og kabel-TV inkl.Mulighet for parkeringsplassTrygt, veletablert borettslagIngen dokumentavgift Søn. 25. april 1330 - 1415 + Legg til i kalender Man. 26. april 1700 - 1745 + Legg til i kalender Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=215502776,215502776,15482,4745172,3459,Leilighet,Andel,2,56,56,NA,1961,E-gul,3,3419,NA,63,36172,1046318,139690,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Hallagerbakken,"Hallagerbakken 10A, 1256 Oslo",3250000,3-roms toppleil. - panoramautsikt mot Oslo - sydvendt balkong mot rolig gårdstun - garasjeplass med opplegg til el-bil,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Turterreng, Lademulighet"," Man. 26. april 16:30 - 17:30 + Legg til i kalender Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding Gjennomgående toppleilighet med god planløsning - inneholder entré, stue, kjøkken, 2 soverom, toalettrom og bad- Flott utsikt mot Oslofjorden og Oslo fra soverommene- Bruksrett til garasje i felles garasjeanlegg - opplegg til el-bil lader- Fyring, varmtvann, m.m. er inkludert i felleskostnadene- Sydvendt balkong mot rolig gårdstun- Kort vei til offentlig kommunikasjon med gangavstand til Holmlia stasjon- Oppbevaringsplass i boder både i kjeller og i felles bodanlegg på gårdstunet Man. 26. april 16:30 - 17:30 + Legg til i kalender Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=215181550,215181550,8926,3552926,5601,Leilighet,Andel,2,90,90,4,1982,F-lysegrønn,3,26497,NA,99,19991,94770,294000,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Ensjø,"Sigurd Hoels vei 120, 0655 Oslo",8800000,Svært påkostet og tiltalende 4R hjørneleil. - Idyllisk beliggenhet - Solrik balkong - Garasjepl. m EL - Sjelden mulighet,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Lademulighet"," Søn. 25. april 13:30 - 13:50 + Legg til i kalender Søn. 25. april 13:50 - 14:10 + Legg til i kalender Søn. 25. april 14:10 - 14:30 + Legg til i kalender Tir. 27. april 17:00 - 17:20 + Legg til i kalender Tir. 27. april 17:20 - 17:40 + Legg til i kalender Tir. 27. april 17:40 - 18:00 + Legg til i kalender Visningspåmelding Flott leilighet med spennende planløsning og gjennomgående høy standard. Svært attraktiv og frodig beliggenhet på hjørnet av bygget i 2. etasje i populære Tiedemannsfabrikken.Med hyggelig utsikt over nærområdets grønne parker oppleves leiligheten som usjenert. Blokken ligger i rolige og ettertraktede omgivelser sentralt på Hasle med kort avstand til Hasle Torg, Lille Tøyen og Ensjø. Fra stuen er det utgang til romslig balkong på 12 kvm, som strekker seg langs hjørnet av leiligheten. Her skinner solen fra tidlig på formiddag til sen ettermiddag og kveld. Svært god intern beliggenhet Flere eksklusive materialvalg i leiligheten Garasjeplass med EL 2 baderom Gjenværende garanti i 2,5 år Familieidyll innerst i blindvei Nærhet til barnehager og skoler Søn. 25. april 13:30 - 13:50 + Legg til i kalender Søn. 25. april 13:50 - 14:10 + Legg til i kalender Søn. 25. april 14:10 - 14:30 + Legg til i kalender Tir. 27. april 17:00 - 17:20 + Legg til i kalender Tir. 27. april 17:20 - 17:40 + Legg til i kalender Tir. 27. april 17:40 - 18:00 + Legg til i kalender Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=215162902,215162902,222092,9022092,4274,Leilighet,Eier(Selveier),3,98,98,2,2018,C-mørkegrønn,4,4525,NA,109,NA,1692242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Iladalen,"Vøyensvingen 21A, 0458 Oslo",4250000,"Utrolig hyggelig, lys 2-r. hjørneleil. m/solrik balk. og kveldssol - Separat kjøkken - Idyllisk ved Iladalen - Selveier","Balkong/Terrasse, Bredbåndstilknytning, Fellesvaskeri, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Rolig, Sentralt, Turterreng"," Søn. 25. april 14:30 - 15:30 + Legg til i kalender Tir. 27. april 17:00 - 18:00 + Legg til i kalender Visningspåmelding - ""Alt"" inkl. i fellesutgiftene; varmtvann/fyring (akonto), kabel-tv/internett- Nytt gulv i heltre fra 2017 - Sjarmerende teglsteinsvegg og originale tregulv på soverommet- Solrik balkong med utsyn mot Iladalen - Sol fra ca. kl. 15 - 21 på sommerstid- Leiligheten ligger rett ved idylliske Iladalen i rolig gate- Separat kjøkken- Hjørne/ende-leilighet gir gode lysforhold til leiligheten - Romslig soverom hvor det er godt med oppbevaringsplass. Rommet vender inn mot fellesområde- Ingen planlagte påkostninger i sameiet p.t.- Koselig bakhage- To boder på hhv. 8,6 kvm og 2,5 kvm- Det elektriske anlegget har stort sett skjulte kabelføringer- Rett ved idylliske Akerselva- Svært sentral, men likevel rolig og tilbaketrukket beliggenhet - Kort vei til Alexander Kiellands Plass Søn. 25. april 14:30 - 15:30 + Legg til i kalender Tir. 27. april 17:00 - 18:00 + Legg til i kalender Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=215379570,215379570,109403,4431843,3478,Leilighet,Eier(Selveier),1,51,51,3,1955,G-mørkegrønn,2,529,NA,57,19101,990294,72440,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Hovin/Lilleberg,"Lillebergveien 11, 0662 Oslo",4390000,Romslig 3-R med rolig og tilbaketrukket beliggenhet - Sydvestvendt balkong mot bakgård - Rikelig med lagringsplass,"Balkong/Terrasse, Barnevennlig, Husdyr, tillatt, Peis/Ildsted, Rolig, Sentralt, Turterreng"," Søn. 25. april 13:00 - 14:00 + Legg til i kalender Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding Lillebergveien 11 er en flott 3-roms leilighet med god beliggenhet på Lilleberg/Hovin, samt en meget god intern beliggenhet i borettslaget. Leiligheten ligger i høy 1. etasje, med gode solforhold mot rolige fellesarealer. Her har du blant annet separat kjøkken, stue med vedovn og utgang til sydvestvendt balkong, og to romslige soverom. Med tre boder har leiligheten rikelig med lagringsplass, både i loftsetasje og underetasje. Borettslaget grenser Valle Hovin mot øst, hvor du fra kjøkkenvinduet kan skue ut mot naturskjønne områder. I tillegg umiddelbar nærhet til butikker, kjøpesentre og kollektivtrafikk. Velkommen til visning! Søn. 25. april 13:00 - 14:00 + Legg til i kalender Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=215483506,215483506,1132,4497442,4066,Leilighet,Andel,2,64,64,1,1953,F-oransje,3,70333,NA,70,30847,1060762,106310,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Bislett,"Wilhelms gate 10A, 0168 Oslo",5000000,Innbydende og lys 3-roms med god standard og smart planløsning i rolig gate. Peis. Fyring og VV inkl. Ingen dok avgift!,"Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Parkett, Peis/Ildsted, Rolig, Sentralt"," Tor. 22. april 17:00 - 18:00 + Legg til i kalender Søn. 25. april 13:00 - 14:00 + Legg til i kalender Visningspåmelding Velkommen til Wilhelms gate 10 A!En innbydende og lys 3-roms med god standard og smart planløsning. Leiligheten en fin rominndeling som inneholder to soverom av god størrelse, et sosialt oppholdsrom med åpen stue/kjøkkenløsning, entré i tilknytning til de fleste rom i leiligheten og et tidløst bad*. Leiligheten ligger utrolig fint til i en stille og attraktiv gate midt mellom Bislett og Bolteløkka. Her har du virkelig alt du kan tenke deg av service og kollektivt tilbud rett utenfor døra! Kort oppsummert:- Fyring og varmtvann inkludert- Tak, lister og vegger ble malt i 2021- Romslig kjellerbod på 7 kvm- Peis i stue- Kjøkken fra 2011 - Ingen dok. avgift og lave omkostninger ved kjøp- Rolig, men supersentralt!- *Aksjelaget skal utbedre bad og tak, se info. Velkommen til visning Tor. 22. april 17:00 - 18:00 + Legg til i kalender Søn. 25. april 13:00 - 14:00 + Legg til i kalender Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=215390909,215390909,10494,5010494,3285,Leilighet,Aksje,2,57,57,3,1934,F-mørkegrønn,3,941,NA,63,22363,1144173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,LUTVANN,"Johan Castbergs vei 32, 0673 Oslo",3350000,Lys og gjennomgående 3-Roms med rolig og barnevennlig beliggenhet |V.v & fyring inkl. | Umiddelbar nærhet til Østmarka!,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Fellesvaskeri, Husdyr, tillatt, Kabel-TV, Rolig, Turterreng"," Søn. 25. april 14:45 - 15:45 + Legg til i kalender Tir. 27. april 17:30 - 18:30 + Legg til i kalender Visningspåmelding Nordvik Eiendomsmegling ved Bendik Blumenthal og Anine Flaathen har gleden av å presentere denne gjennomgående 3-roms leiligheten med oppgraderingsbehov, på Lutvann. Leiligheten er beliggende i et tilbaketrukket og barnevennlig område, med nærhet til alt av servicetilbud, skoler, barnehager, offentlig kommunikasjon og marka. Her kan du skape din drømmebolig! Umiddelbar nærhet til Østmarka Ingen gjennomgangstrafikk Gode parkeringsmuligheter V.V/fyring og kabel-TV/bredbånd inkludert God planløsning med mulighet for 3 soverom Bad pusset opp i regi av sameiet i 2004/2005 Beliggende i høy 1.etasje Velkommen til visning! Søn. 25. april 14:45 - 15:45 + Legg til i kalender Tir. 27. april 17:30 - 18:30 + Legg til i kalender Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=215169445,215169445,97392,3607392,3731,Leilighet,Eier(Selveier),2,63,63,1,1970,C-gul,3,33129,NA,67,27213,787205,160000,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Ulvøya,"Vargveien 20B, 0139 Oslo",11000000,Innholdsrik vertikaldelt bolig med flott beliggenhet. Hage. Garasje. Kort vei til sjøen. Stille og rolig boligområde.,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Hage, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Parkett, Peis/Ildsted, Rolig, Turterreng"," Man. 26. april 18:00 - 19:00 + Legg til i kalender Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding Velkommen til Vargveien 20 B en velholdt halvpart vertikaldelt bolig med idyllisk beliggenhet på populære Ulvøya. Eiendommen har en flott beliggenhet, skjermet for biltrafikk, og med gode solforhold. Få minutters gange til populære Sydstranda, offentlig kommunikasjon, barnehage, samt til øyas nærbutikk, Joker, som også er søndagsåpen mm. På Ulvøya finner du også tennisklubb, samt egen båthavn. Ved innmelding i Ulvøya vel har boligeiere på Ulvøya rett til båtfeste, gratis inngang på Sydstranda, samt prioritert plass i øyas barnehage. Boligen er over 3 plan og inneholder bla. Stor entré, stue, spisestue og kjøkken. 3 soverom, 2 bad, vaskerom, og kjellerstue. Stor og solrik hage, samt flere uteplasser. Egen inngang til kjeller. Garasje.Velkommen til visning! Man. 26. april 18:00 - 19:00 + Legg til i kalender Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=215310115,215310115,276342,11276342,NA,Tomannsbolig,Eier(Selveier),3,166,166,NA,1953,F-oransje,4,551,NA,190,NA,2222172,NA,NA,NA,NA,18271,NA,NA,NA,NA,NA
FALSE,Lambertseter,"Antenneveien 10, 1154 Oslo",4100000,Meget tiltalende 3-roms endeleilighet beliggende inn en liten stikkvei. Vestvendt balkong. Trafikkskjermet,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Peis/Ildsted, Rolig, Sentralt, Turterreng"," Søn. 25. april 14:00 - 15:00 + Legg til i kalender Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding Tiltalende 3-roms endeleilighet beliggende inn en liten stikkvei fra Antenneveien, i trivelig tunformasjon, skjermet fra trafikk og støy. Stille og særdeles barnevennlig beliggenhet omkranset av store grøntarealer. En hyggelig og gjennomgående leilighet som har en åpen og arealeffektiv planløsning, og som fremstår som moderne med en tidsriktig innredning og fargevalg. Kort vei til alt området har å by på; skoler, diverse servicetilbud på Lambertseter Senter, offentlig kommunikasjon, turområder, matbutikker, marka mm.Leiligheten ligger i 2. etasje og inneholder: Entré/gang, bad, 2 soverom, kjøkken med plass til kjøkkenbord, og stue/spisestue med peisovn og utgang til solrik og vestvendt balkong med hyggelig utsyn, samt totalt ca. 18 kvm lagring i boder.Velkommen til visning! Søn. 25. april 14:00 - 15:00 + Legg til i kalender Kontakt megler via linken VISNINGSPÅMELDING for å avtale tidspunkt for din visning. Det vil ikke bli avholdt visning uten påmelding, og vi må vite hvor mange du kommer i følge med. Husk å bruke munnbind, samt å lese salgsoppgaven digitalt før visning. Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=215309940,215309940,8626,4226626,3106,Leilighet,Andel,2,65,65,2,1957,E-rød,3,76559,NA,71,19972,992292,118000,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,GRÅKAMMEN / SLEMDAL,"Tennisveien 37, 0777 Oslo",12900000,"Kjedet enebolig *Kort vei til ""alt"" *Barnevennlig lukket område *Sol fra morgen til kveld *Innholdsrik","Balkong/Terrasse, Peis/Ildsted, Parkett, Ingen, gjenboere, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Turterreng, Alarm, Offentlig, vann/kloakk, Utsikt, Bredbåndstilknytning, Lademulighet"," Lør. 24. april 1300 - 1400 + Legg til i kalender Man. 26. april 1630 - 1730 + Legg til i kalender Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding Velkommen til populære Jegerkollen!Flott familiebolig i særdeles hyggelige og frodige omgivelser med marka som nabo. Området fremstår som en egen liten skjermet landsby hvor barn kan ferdes trygt. Boligen inneholder:1. etasje: Entré, gang, wc, vaskerom, kjøkken & stue.2. etasje: Stue, 2(3) soverom & bad.3. etasje: Gang, 1 soverom, bad & verksted/arbeidsrom.1 p-plass m/ el-bil lader i garasjeanlegg + p-plass i fellesarealer & 1 bod.Kort om boligen:*Attraktiv familiebolig*3(4) soverom*Sol fra morgen til kveld*Barnevennlig lukket område*Garasjeplass m/elbillader og P-plass ute*1 min tennisanlegg*2 min T-bane (11 min til Majorstuen)*3 min til idrettsanlegg*7 min til marka m/ ski/tur/bademuligheter*8 min til Slemdal senter (mat & apotek)*6-14 min barnehager & skoler*15 min til Vinderen senter Lør. 24. april 1300 - 1400 + Legg til i kalender Man. 26. april 1630 - 1730 + Legg til i kalender Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding",2021-04-19,https://www.finn.no/realestate/homes/ad.html?finnkode=210241288,210241288,338142,13238142,2250,Enebolig,Eier(Selveier),3,162,168,NA,1987,F-oransje,5,318,NA,185,NA,2418108,NA,Ja,NA,NA,8489,NA,NA,NA,NA,NA
