new_building,location,address,price,title,facilities,description_text,ad_url,id,fellesgjeld,omkostninger,totalpris,felleskost_mnd,boligtype,eieform_bolig,soverom,primaerrom,bruksareal,etasje,byggear,energimerking,rom,tomteareal,bruttoareal,formuesverdi,num,fellesformue,boligselgerforsikring,tomt,renovert_ar,kommunale_avg,festeavgift,festear,grunnflate,sikringsordning,utleiedel
FALSE,Rodeløkka,"Vardøgata 1, 0565 Oslo",4350000,Stor og lys 3-roms|Heis|Mulighet for garasje|Flott takterrasse med gode solforhold|Kort vei til alt|Ingen forkjøpsrett!,"Takterrasse, Barnevennlig, Bredbåndstilknytning, Heis, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Vaktmester-/vektertjeneste, Turterreng"," I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset gjennomføres visningen individuelt. Kontakt meg på tlf for å avtale tidspunkt. Er er du i risikogruppe eller faller innenfor Helsedirektorates krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt. Visningspåmelding Leiligheten befinner seg i 3. etg m/heisadkomst. Planløsningen er romslig og soverommene vender mot stille og rolig gate. I 5.etg har du tilgang til en stor takterrasse på hele 190 kvm! Såfremt solen skinner har du sol fra morgen til kveld. Leiligheten ligger rolig til med utsikt til trehusbebyggelse. Stor åpen sosial planløsning mellom kjøkken og stue, her vil du garantert trives.Kort:Stor 3-roms på 65 kvmMulighet for leie av garasje i underetgIN-Ordning & sikringsordning Kjellerbod på 4,7 m².V.vann, kabel-TV og internett er inkl i felleskostTotalrenovert i 2001Dette er en god mulighet for deg som er på utkikk etter en leilighet som huker av de fleste kriterier! Her har du meget god kollektivtransport og to dagligvarebutikker rett utenfor døren. Stille, lyst og sentralt. Per Oliver Bruksås Eiendomsmegler Mobil 911 18 798 Send melding I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset gjennomføres visningen individuelt. Kontakt meg på tlf for å avtale tidspunkt. Er er du i risikogruppe eller faller innenfor Helsedirektorates krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=208459488,208459488,512000,1132,4863132,5773,Leilighet,Andel,2,65,68,3,1933,F-rød,3,1400,77,1123534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Fossumhagen/Stovner,"Fossumveien 68, 0988 Oslo",4250000,"Rålekker, romslig og ettertraktet 3-roms selveier fra 2012 med garasjeplass, heis og terrasse på ca. 26 kvm.","Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Hage, Heis, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Lademulighet"," I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset gjennomføres visningen individuelt/i mindre grupper. Meld deg på visning via påmeldingsknappen. Det er ikke mulig å besikte leiligheten uten avtale. Ta kontakt med eiendomsmegler for å avtale privatvisning! Er du i risikogruppe eller faller innenfor Helsedirektorates krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt. Husk å laste ned og lese digitalt prospekt før visning da vi av smittehensyn ikke deler ut prospekt i papirformat på visning. Visningspåmelding DNB Eiendom v/Rezgar Aliassi har gleden av å presentere Fossumveien 68, som er en nyere og moderne 3-roms selveier fra 2012 beliggende i populære Fossumhagen på Stovner. Leiligheten har en meget romslig uteplass med elektrisk markise, gode solforhold og åpent utsyn mot fellesareal og gårdstun. Boligen er sørvestvendt, hvilket gir gode lysforhold. Leiligheten er meget delikat og innbydende, og holder en tidsriktig og moderne standard. Flere tilvalg ble valgt ved overtakelse og oppgradert i senere tid. Det kan nevnes blant annet tilvalg på kjøkkeninnredning, innvendige dører, nytt garderobeskap, parkettgulv samt fliser og downlights på bad. Leiligheten er romslig, og innehar en gjennomtenkt, åpen og praktisk planløsning. I tillegg medfølger en kjellerbod og garasjeplass. Rezgar Aliassi Eiendomsmegler Mobil 902 89 717 Send melding I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset gjennomføres visningen individuelt/i mindre grupper. Meld deg på visning via påmeldingsknappen. Det er ikke mulig å besikte leiligheten uten avtale. Ta kontakt med eiendomsmegler for å avtale privatvisning! Er du i risikogruppe eller faller innenfor Helsedirektorates krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt. Husk å laste ned og lese digitalt prospekt før visning da vi av smittehensyn ikke deler ut prospekt i papirformat på visning. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=208666209,208666209,NA,107592,4357592,2362,Leilighet,Eier(Selveier),2,72,75,1,2012,C-rød,3,9540,82,934121,NA,22148,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Torshov | Grefsen Stasjon,"Hans Nordahls gate 36, 0485 Oslo",10990000,Eksklusiv 5-roms med mulighet for egen hybeldel* og sydvest-vendt balkong | Ferdigstilt 2019 | Garasjeplass med lader,"Balkong/Terrasse, Barnevennlig, Garasje/P-plass, Heis, Ingen, gjenboere, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Lademulighet"," Vi må vite på forhånd om du kommer på visning og ber deg ta kontakt for avtale om visning på angitt dag. Dette gjør vi for å unngå spredning av smitte ved at for mange er på visningen samtidig. Visninger hvor det ikke er påmeldte på forhånd vil ikke bli avholdt. Visningspåmelding Velkommen til Hans Nordahls gate 36.Dette er en eksklusiv 5-roms selveier i tidsmessig og meget god stand. I denne lekre leiligheten får du meget høy kvalitet og detaljer som store vindusflater, balkong med hyggelig utsikt samt mulighet for å lage en privat utleieenhet i leiligheten. Heisen tar deg praktisk ned til garasjeanlegget hvor du også har din private parkeringsplass.Kort fortalt:- 11 m² sydvest-vendt balkong- Gjennomgående planløsning- To store medfølgende kjellerboder- Høy standard på fasiliteter og utstyr- Meget tiltalende og eksklusivt interiør- Garasjeplass med elbil-lader i lukket anlegg følger, også mulighet for kjøp av ekstra g.plass- Boligen kan lage egen hybeldel med privat inngang om ønskelig. Se alternativ plantegning. Ta kontakt for å avtale visning Vi må vite på forhånd om du kommer på visning og ber deg ta kontakt for avtale om visning på angitt dag. Dette gjør vi for å unngå spredning av smitte ved at for mange er på visningen samtidig. Visninger hvor det ikke er påmeldte på forhånd vil ikke bli avholdt. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=195446747,195446747,NA,276124,11266124,5120,Leilighet,Eier(Selveier),4,122,125,5,2019,NA,5,865,136,2230918,NA,12396,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Nordåssløyfa / Vestskrenten,"Nordåssløyfa 14, 1251 Oslo",4300000,Pent oppusset topp- og endeleilighet på 98 m² med fantastisk fjordutsikt - Solrike uteplasser - Garasje - Fjernvarme,"Balkong/Terrasse, Parkett, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Utsikt, Vaktmester-/vektertjeneste"," NB - PÅMELDINGSVISNING! Meld deg på visning og velg ønsket tidspunkt ved å trykke på ""meld deg på visning"". For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Ta kontakt med megler dersom du ønsker privatvisning. Visningspåmelding PrivatMegleren Panorama har gleden av å presentere en sjelden anledning i Nordåssløyfa 14. En pent oppusset 3-roms terrasseleilighet på 98 m² med flott beliggenhet i populære Vestskrenten borettslag. Nesten innerst på borettslagets eiendom med vidstrakt fjordutsikt, optimale solforhold, vestvendt terrasse på 13 m² og balkong på 8,5 m². Leiligheten er pent oppusset de senere år og fremstår som innflytningsklar. Med boligen følger også garasjeplass.Meget attraktiv 3-roms topp- og endeleilighetMulighet for ekstra soveromFantastisk fjordutsikt og optimale solforholdVestvendt terrasse på 13 m²Balkong på 8,5 m² med morgensolStilrent kjøkken fra 2015Fjernvarme og kabel-TV inkl. i felleskostnadeneVeldrevet og populært borettslagKort vei til offentlig kommunikasjonRask avklaring av forkjøpsretten NB - PÅMELDINGSVISNING! Meld deg på visning og velg ønsket tidspunkt ved å trykke på ""meld deg på visning"". For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Ta kontakt med megler dersom du ønsker privatvisning. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=208632837,208632837,156000,15554,4471554,4920,Leilighet,Andel,3,96,98,4,1983,G-mørkegrønn,3,87131,108,998302,NA,26577,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Gamle Furuset,"Furuset allé 20B, 1053 Oslo",9740000,Påkostet og usjenert enebolig over 2 plan. Stor tomt med muligheter. Gode solforhold. Fantastisk utsikt. Familievennlig,"Balkong/Terrasse, Peis/Ildsted, Parkett, Ingen, gjenboere, Barnevennlig, Rolig, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Utsikt","Video For visning ta kontakt med megler på tlf. 98 00 88 68 eller tlf. 936 31 955 Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Påmelding til visning gjør man med knappen ""Visningspåmelding"", eller på eiendommens hjemmeside på privatmegleren.no. Visningspåmelding PrivatMegleren Infinita har den store gleden av å presentere Furuset allé 20 B. Boligen ligger i et usjenert familievennlig enebolig område. Tomten er pent opparbeidet med asfaltert innkjørsel og gruslagt gårdsplass. Ellers er det en frodig hage med gressplen, hekk, busker og frukttrær. Boligen er påkostet og har en meget god standard.Innhold: 7 rom. 3 soverom, 2 stuer og 2 disponible rom kontor og trimromStille beliggenhet med fantastisk utsikt.Svært gode solforhold.Stor terrasse på ca. 40 kvm.Romslig kjøkken med høy standard.To romslige stuer.Stuen i 1 etasje har peisovn og spiseplass.To delikate bad og eget vaskerom.Tre soverom med mulighet for totalt 5 soverom.Carport.Godt med lagringsplass.Mulighet for å bebygge tomten.Nærhet til offentlig kommunikasjon tog, buss og T-baneVELKOMMEN! For visning ta kontakt med megler på tlf. 98 00 88 68 eller tlf. 936 31 955 Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Påmelding til visning gjør man med knappen ""Visningspåmelding"", eller på eiendommens hjemmeside på privatmegleren.no. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=181292704,181292704,NA,259170,9999170,NA,Enebolig,Eier(Selveier),3,179,202,NA,1988,NA,7,957,227,1856304,NA,NA,Ja,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,,"Prinsens gate 14, 0152 Oslo",3350000,"KVADRATUREN: Tiltalende 1-roms toppleilighet fra 2016, moderne uttrykk. Heis. V.vann, a-konto strøm, Internett inkl.","Fiskemulighet, Heis, Offentlig, vann/kloakk, Parkett, Turterreng, Sentralt, Bredbåndstilknytning, Moderne, Bademulighet"," Ons. 17. mars 17:30 - 18:15 Velkommen til visning! Ta kontakt dersom oppsatt visningstidspunkt ikke skulle passe for å avtale privatvisning. + Legg til i kalender Visningspåmelding Dette er en romslig og lys studioleilighet med sentral beliggenhet i Kvadraturen midt i Oslo sentrum. Her får man gleden av gangavstand til alle byens fasiliteter med blant annet shoppinggater, badestrand, pulserende byliv og vakre parker rett i nærheten. En perfekt plassering for deg som ønsker kort vei til alt man trenger i hverdagen!Bygården ble ombygget fra hotell til leiligheter i 2002, hvor denne leiligheten ble etablert i 2016. Leiligheten holder en gjennomgående velholdt standard fra dette året, og har et moderne uttrykk med stilrene fargetoner og en-stavs parkettgulv. Planløsningen er praktisk utformet med stue/kjøkken og bad, og har gode lysforhold fra vinduene. Spennende vinkler preger leiligheten innvending og gir hjemmet et særegent uttrykk! Ons. 17. mars 17:30 - 18:15 Velkommen til visning! Ta kontakt dersom oppsatt visningstidspunkt ikke skulle passe for å avtale privatvisning. + Legg til i kalender Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=208559325,208559325,NA,85127,3435127,1781,Leilighet,Eier(Selveier),NA,31,31,5,1902,NA,1,347,34,813989,NA,4725,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Sinsen/Carl Berner,"Hasleveien 26, 0571 Oslo",2450000,"Arealsmart 2-roms leilighet m/sydvestvendt balkong, heis, utsikt og garasjeplass - IN-ordning - Kort vei til ""alt""","Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Husdyr, tillatt, Offentlig, vann/kloakk, Rolig, Sentralt, Utsikt, Lademulighet"," Vi må vite på forhånd om du kommer på visning og ber deg ta kontakt for avtale om visning på angitt dag. Dette gjør vi for å unngå spredning av smitte ved at for mange er på visningen samtidig. Visninger hvor det ikke er påmeldte på forhånd vil ikke bli avholdt. For visninger utover de annonserte, ta kontakt med megler på telefon 403 86 894. Visningspåmelding Velkommen til Hasleveien 26! Her bor du i sentralt og tilbaketrukket i et populært nabolag med kort vei til godt kollektivtilbud, dagligvarebutikker, restauranter, treningssenter og parker. Ca 2 minutters gåavstand til barnehage og Carl Berner Passasjen med bl.a. apotek, Vinmonopolet, kafé og Kiwi. Carl Berner Torg like ved tilbyr også et godt utvalg fasiliteterKort fortalt:- Mulighet for å overta leieforhold til garasjeplass. Tilrettelagt for å montere elbil-lader- Sydvestvendt balkong med gode solforhold og flott utsikt mot Oslo by og fjord- Heisadkomst til leilighet, garasjeplass og kjellerbod- Hyggelig fellesområde med sittegrupper og grill - Lynet fibernett inkl. i felleskostnader- IN-ordning på fellesgjeld - Rask overtakelse mulig- Ingen dokumentavgift- Ingen forkjøpsrett Vi må vite på forhånd om du kommer på visning og ber deg ta kontakt for avtale om visning på angitt dag. Dette gjør vi for å unngå spredning av smitte ved at for mange er på visningen samtidig. Visninger hvor det ikke er påmeldte på forhånd vil ikke bli avholdt. For visninger utover de annonserte, ta kontakt med megler på telefon 403 86 894. Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=208432454,208432454,1659085,1914,4110999,7544,Leilighet,Andel,1,41,41,7,2006,D-rød,2,1920,44,870386,NA,19204,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Haugenstua,"Ole Brumms vei 4, 0979 Oslo",3290000,Lys og fin 4-roms toppleilighet med innglasset balkong - V.v og fyring inkl - Heis - Meget god intern beligg.,"Balkong/Terrasse, Barnevennlig, Heis, Kabel-TV, Offentlig, vann/kloakk, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Turterreng"," Ta kontakt for å avtale visning Visningspåmelding EiendomsMegler 1 v/ Mohsin Ali har gleden å presentere Ole Brumms vei 4!En romslig 4-roms toppleilighet beliggende i barnevennlig og populært borettslag på Haugenstua - øverst i Groruddalen. Veldrevet borettslag med god vedlikeholdshistorikk.Det er gode tur- og rekreasjonsmuligheter i umiddelbar nærhet. Kort vei til Haugenstua senter med butikker og servicetilbud, skoler i alle trinn og flere barnehager, samt offentlig kommunikasjon.Leiligheten har god planløsning og rikelig med oppbevaringsplass i garderobeskap og boder. Det er 3 gode soverom, flislagt bad og separat wc-rom fra 2017. Kjøkkenet som er godt utnyttet har ny, flott benkeplate fra 2020. Stor, romslig stue med utgang til sydvendt, innglasset balkong på 7 kvm med god utsikt. Ta kontakt for å avtale visning Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=208553294,208553294,330000,8658,3628658,5352,Leilighet,Andel,3,83,91,7,1968,NA,4,72635,102,885897,NA,30339,NA,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,ULLERN,"Ullernveien 35B, 0280 Oslo",15500000,Lekker enebolig med svært barnevennlig beliggenhet | Delikat Drømmekjøkken fra 2015 | Kjeller med egen inngang,"Balkong/Terrasse, Peis/Ildsted, Ingen, gjenboere, Barnevennlig, Rolig, Moderne, Garasje/P-plass, Offentlig, vann/kloakk"," Vi ønsker trygge visninger under koronautbruddet og ber deg derfor om å melde deg på visning. Dette gjøres ved å klikke på linken i boksen over, eller ved direkte kontakt med megler. Velkommen på visning! Visningspåmelding Gode lys- og solforhold.Drømmekjøkken fra 2015.4 soverom.3 bad og vaskerom.Badstue.Separat kjellerinngang.Innredet stue, kjøkken og soverom i kjeller.Rolig og veletablert villastrøk.Barnevennlig og trafikkstille beliggenhet.Terrasseplatting og hage.Utgang til balkong fra alle 3 soverom i 2. etasje. Frittliggende enebolig over to plan pluss innredet kjeller. Meget attraktiv beliggenhet på Bestum/Ullern i veletablert strøk hovedsakelig bestående av villa og småhusbebyggelse. Eiendommen holder en normalt god standard. Kjøkken er av nyere dato med integrerte hvitevarer fra Witt, Miele og Electrolux. Store rom, og gode lys- og solforhold. Vi ønsker trygge visninger under koronautbruddet og ber deg derfor om å melde deg på visning. Dette gjøres ved å klikke på linken i boksen over, eller ved direkte kontakt med megler. Velkommen på visning! Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=208554329,208554329,NA,403142,15903142,NA,Enebolig,Eier(Selveier),4,258,279,NA,1983,F-rød,NA,444,307,3734203,NA,NA,Ja,NA,NA,23303,NA,NA,NA,NA,NA
FALSE,FROGNER,"Tidemands gate 42, 0260 Oslo",10000000,Pen 3-roms med svært ettertraktet beliggenhet på Frogner - Balkong - Heis - Garasjeplass med el-lader - Oppusset i 2018,"Balkong/Terrasse, Garasje/P-plass, Heis, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Rolig, Sentralt, Lademulighet"," I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding Velkommen til Tidemands gate 42 - en pen og sentralt beliggende 3-roms med god standard i et svært etterspurt område på Frogner. Boligen ligger i stille, grønne omgivelser, men likevel sentralt i en gård som bla. kan skilte med felles svømmebasseng og treningsrom med garderobe med badstue og dusj, egen garasjeplass med ladepunkt og heisadkomst til leiligheten.Kort fortalt- Flott kjøkken fra 2018.- Lekkert flislagt baderom og WC fra 2018.- Romslig balkong- Gulvvarme i alle rom- Dørcalling med video- Felles svømmebasseng, treningsrom, garderobe med dusj og badstue for beboerne i gården- 1 bod og 1 kjølebod i felles kjølerom- Etterspurt beliggenhet- Stille, grønne omgivelser og pent utsyn- Gangavstand til Frognerparken- Nærhet til alt av servicetilbud og kollektiv transport Christine Røthe Eiendomsmegler Mobil 920 31 186 Send melding Vetle Thon Ellingsen Eiendomsmeglerfullmektig Mobil 469 47 815 Send melding I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding",https://www.finn.no/realestate/homes/ad.html?finnkode=208521418,208521418,8397,252517,10260914,3918,Leilighet,Eier(Selveier),2,76,76,3,1973,E-rød,3,1774,84,1506158,NA,20240,NA,NA,NA,NA,NA,NA,NA,NA,NA
