new_building,location,address,price,title,facilities,description_text,date_changed,ad_url,id,num,omkostninger,totalpris,boligtype,eieform_bolig,soverom,primaerrom,bruksareal,byggear,energimerking,tomteareal,bruttoareal,boligselgerforsikring,formuesverdi,fellesgjeld,felleskost_mnd,etasje,rom,fellesformue,sikringsordning,festeavgift,tomt,kommunale_avg,grunnflate,renovert_ar,festear,utleiedel
FALSE,Gamle Oslo,"Grønlandsleiret 59 a, 0190 Oslo",4200000,"Lekker, påkostet 2-roms med god standard, terrasse og eget vaskerom. Pusset opp i 2016. Meget sentral beliggenhet.","Balkong/Terrasse, Barnevennlig, Rolig, Kabel-TV, Sentralt, Offentlig, vann/kloakk, Bredbåndstilknytning"," Søn. 18. april 1400 - 1500 + Legg til i kalender Man. 19. april 1600 - 1700 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Grønlandsleiret 59 A er en virkelig stilig, påkostet 2-roms andelsleilighet, som ble pusset opp i 2016. Beliggenheten er utmerket, med gangavstand til alt man måtte trenge. Det er umiddelbar nærhet til Bjørvika, Barcode og Grønlands Torg.Leiligheten ligger i første etasje i en bygård fra 1901, og har egen inngang via en herlig terrasse. Bakgården er opparbeidet med en stor, felles terrasse, som har sittegrupper og blomsterkasser. Standarden er god med balansert ventilasjon, og i fjor ble alle overflater malt.Stuen er lekker med god takhøyde og store krysspostvinduer, mens kjøkkenet har moderne innredning fra Luna, barløsning fra 2019 og integrerte hvitevarer. Videre er det et stilrent bad med integrert høyttaler, et eget vaskerom med garderobeløsning og et soverom med skap. Søn. 18. april 1400 - 1500 + Legg til i kalender Man. 19. april 1600 - 1700 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 1 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-04-11,https://www.finn.no/realestate/homes/ad.html?finnkode=200331291,200331291,NA,8032,4211899,Leilighet,Andel,1,47,47,1901,G-rød,537,54,Ja,807286,3867,2071,NA,2,8267,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,GRÜNERLØKKA,"Herslebs gate 12, 0561 Oslo",6600000,"Strøken eierleilighet oppusset i 2018 | Generøs takhøyde, store vinduer og vedovn | Fantastisk terrasse på 14 kvm!","Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Kabel-TV, Offentlig, vann/kloakk, Peis/Ildsted, Rolig, Sentralt, Turterreng"," Søn. 18. april 12:00 - 13:00 + Legg til i kalender Man. 19. april 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt. Visningspåmelding DNB Eiendom v/Marianne Stoveland har gleden av å presentere Herslebs gate 12 på nedre Grünerløkka! Dette er en leilighet for urbane livsnytere som elsker kort vei til kulturopplevelser og et globalt bymiljø. Skal man bo midt i sentrum er dette en av de bedre bygårdene omgitt av grønne lunger i alle retninger. Leiligheten har et gjennomgående sjarmerende preg, generøs takhøyde, flotte vindusarealer, tidsriktig fargevalg, gulv fra 2018 og et lekkert kjøkken fra 2018. Et av høydepunktene er den store terrassen på hele 14 kvm.- Meget tiltalende selveier- Kjøkken med integrerte hvitevarer- Baderom fra 2010, dusj og badekar- To gode soverom- Stor terrasse på 14 kvm - Eget vaskerom i trappeoppgang- Nye vinduer kommer- Vedovn i kjøkken- Sentral beliggenhet i stemningsfullt bymiljø Marianne Stoveland Eiendomsmegler Mobil 920 99 959 Send melding Søn. 18. april 12:00 - 13:00 + Legg til i kalender Man. 19. april 17:00 - 18:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt. Visningspåmelding",2021-04-11,https://www.finn.no/realestate/homes/ad.html?finnkode=214154754,214154754,NA,166342,6766342,Leilighet,Eier(Selveier),2,89,92,1897,F-oransje,534,101,NA,1430653,NA,4108,4,4,48286,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,KEYSERLØKKA,"Bergljots vei 11 A, 0575 Oslo",4900000,KEYSERLØKKA Flott 3-roms med vestvendt balkong og god standard. Svært barnevennlig. Peis.,"Peis/Ildsted, Parkett, Rolig, Kabel-TV, Moderne, Sentralt, Turterreng, Offentlig, vann/kloakk","360° visning Søn. 18. april 1330 - 1430 Visningen vil bli avholdt individuelt + Legg til i kalender Man. 19. april 1700 - 1800 Visningen vil bli avholdt individuelt + Legg til i kalender I OBOS setter vi sikkerhet og trygghet på visning høyt. For å hindre spredning av koronavirus, vil det bli de oppsatte visninger gjennomføres individuelt, ta kontakt med megler for å avtale tidspunkt for oppmøte slik at du slipper å stå og vente når andre er inne. Dersom oppsatt tidspunkt ikke passer, ta kontakt for å finne et alternativt tidspunkt. Vi henviser til bilde nr. 4 for nærmere informasjon. Velkommen til visning! Visningspåmelding IDYLLISKE KEYSERLØKKA! I Bergljots vei 11 A finner du en gjennomgående og flott 3-roms leilighet med super beliggenhet. Leiligheten gir et meget godt inntrykk med blant annet et innholdsrikt og pent kjøkken, pent flislagt baderom, nyslipte parkettgulv og gjennomgående delikate fargevalg.Leiligheten ligger flott til i høy 1.etg med store vindusflater som slipper inn rikelig med naturlig lys. Utgang til balkong på 8 m2 fra stuen. Kort fortalt:Super beliggenhetVestvendt balkong på 8 m2Innholdsrikt kjøkken fra 2009Pent flislagt bad fra 2016Nyslipte parkettgulv i 20213 boder for lagringPeisovnSvært barnevennlig omgivelserStore flott grøntområderLave kjøpsomkostninger. Ingen dok.avgiftGodt kollektivtilbud i områdetBorettslagets hjemmeside: www.keyserlokka.no Therese Eng Eiendomsmegler MNEF/Avdelingsleder Telefon 22 98 14 20 Mobil 932 28 085 Hjemmeside Send melding Søn. 18. april 1330 - 1430 Visningen vil bli avholdt individuelt + Legg til i kalender Man. 19. april 1700 - 1800 Visningen vil bli avholdt individuelt + Legg til i kalender I OBOS setter vi sikkerhet og trygghet på visning høyt. For å hindre spredning av koronavirus, vil det bli de oppsatte visninger gjennomføres individuelt, ta kontakt med megler for å avtale tidspunkt for oppmøte slik at du slipper å stå og vente når andre er inne. Dersom oppsatt tidspunkt ikke passer, ta kontakt for å finne et alternativt tidspunkt. Vi henviser til bilde nr. 4 for nærmere informasjon. Velkommen til visning! Visningspåmelding",2021-04-11,https://www.finn.no/realestate/homes/ad.html?finnkode=214626723,214626723,NA,15554,5058554,Leilighet,Andel,2,68,68,1949,F-rød,41912,76,Ja,1161816,143000,3863,2,3,23901,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,RØAKOLLEN,"Aslakveien 28A, 0753 Oslo",3900000,Meget tiltalende 3-roms hjørneleilighet fra 2019 med påkostede tilvalg - Garasje med el-lader - Nybyggaranti gjenstår,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Garasje/P-plass, Heis, Kabel-TV, Lademulighet, Moderne, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Utsikt, Turterreng"," Søn. 18. april 1000 - 1300 For å hindre spredning av koronaviruset gjennomføres visningen individuelt. Kontakt megler på tlf. eller e-post for å avtale tidspunkt + Legg til i kalender Man. 19. april 1800 - 1930 + Legg til i kalender Visningspåmelding Leiligheten har god intern beliggenhet i 6. etasje og oppleves som innbydende og luftig, med gjennomgående påkostet standard i bygg fra nov 2019. To gode soverom med fransk balkong, delikat flislagt bad, åpen stue-/kjøkkenløsning med store vindusarealer, vannbåren gulvvarme, og mye lagringsplass både i leilighet og kjellerbod. - Stor balkong (15 kvm) med utsikt til Mærradalen og Holmenkollen- Garasjeplass m/elbil-lader i u.etg med heisadkomst- Felles takterrasse med flott utsikt- Flere år igjen av fem års garanti fra utbyggerSentrum er kun en kort T-bane-/busstur unna, og nærmeste dagligvare kun par minutters gange fra leiligheten. Flotte rekreasjonsmuligheter i nærområdet med vakre Mærradalen og Husebyskogen, med utallige turmuligheter, legger til rette for et aktivt familieliv. Søn. 18. april 1000 - 1300 For å hindre spredning av koronaviruset gjennomføres visningen individuelt. Kontakt megler på tlf. eller e-post for å avtale tidspunkt + Legg til i kalender Man. 19. april 1800 - 1930 + Legg til i kalender Visningspåmelding",2021-04-11,https://www.finn.no/realestate/homes/ad.html?finnkode=214209845,214209845,NA,8626,6609626,Leilighet,Andel,2,73,73,2019,A-oransje,NA,NA,Ja,0,2701000,7102,6,3,0,Ja,NA,Eiet,NA,NA,NA,NA,NA
FALSE,Nydalen/Storo,"Gunnar Schjelderups vei 33C, 0485 Oslo",2000000,Pen 2-roms leilighet med nyere kjøkken og solrik sydvendt balkong. Populær beliggenhet. Perfekt førstegangskjøp!,"Takterrasse, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Heis, Husdyr, tillatt, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Utsikt, Bademulighet, Turterreng"," Søn. 18. april 16:00 - 17:00 + Legg til i kalender Tir. 20. april 17:45 - 18:45 + Legg til i kalender Visningspåmelding DNB Eiendom v/ Ole Kristian Isdahl har gleden av å presentere Gunnar Schjelderups vei 33 C. En arealeffektiv 2-roms leilighet med solrik sydvendt balkong fra den romslige stuen og vestvendt fransk balkong fra soverom. Leiligheten ligger tilbaketrukket, men sentralt til på Nydalen, med kort vei til marka, BI, Storo Storsenter, og et av Oslos beste knutepunkt når det kommer til offentlig kommunikasjon. Hyggelig felles takterrasse med fantastisk utsikt og nydelige solforhold. Velkommen på visning!Verdt å merke seg:- Perfekt som førstegangskjøp- V.v, kabel-tv og bredbånd inkludert i felleskostnadene- Ingen dokumentavgift- Ingen forkjøpsrett- Østvendt balkong og fransk balkong- Veldrevet borettslag- Parkering til leie*- Kort avstand til Handelshøyskolen BI og Storo Storsenter Ole Kristian Isdahl Eiendomsmeglerfullmektig Mobil 468 88 686 Send melding Søn. 18. april 16:00 - 17:00 + Legg til i kalender Tir. 20. april 17:45 - 18:45 + Legg til i kalender Visningspåmelding",2021-04-11,https://www.finn.no/realestate/homes/ad.html?finnkode=214295557,214295557,NA,1132,3385380,Leilighet,Andel,1,31,31,1960,F-rød,7783,NA,NA,844726,1384248,8652,2,2,89246,NA,1459004,NA,NA,NA,NA,NA,NA
FALSE,Disen,"Disenveien 51, 0587 Oslo",5200000,Lekker og lys gjennomgående 3-roms i øverste etasje. Solrik og romslig sørvestvendt balkong. Attraktiv beliggenhet.,"Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Fellesvaskeri, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Parkett, Rolig, Sentralt, Vaktmester-/vektertjeneste, Turterreng"," Søn. 18. april 14:15 - 15:15 + Legg til i kalender Man. 19. april 16:00 - 17:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding Velkommen til Disenveien 51!DNB Eiendom har gleden av å ønske velkommen til denne gjennomgående og flotte 3-roms leiligheten med rolig og attraktiv beliggenhet. Kort vei til både sentrum og marka. Leiligheten byr på store, lyse rom og er av god standard. Stor stue med naturlige soner for spisebord og sofakrok, med utgang til sørvestvendt balkong uten innsyn og med gode solforhold. Pent baderom med varme i gulv og opplegg til vaskemaskin. Leiligheten ligger i umiddelbar nærhet til offentlig transport.KVALITETER:- Toppetasje- Varmtvann og fyring inkl- Stor og lys stue- God intern beliggenhet med grøntområdet på nordsiden- Mulighet for garasjeplass- Romslige soverom med garderobeskap- Solrik balkong på ca 8,5 kvm- 3 stk kjellerbod og fellesvaskeri- Enkel tilgang på marka Ole Kristian Isdahl Eiendomsmeglerfullmektig Mobil 468 88 686 Send melding Søn. 18. april 14:15 - 15:15 + Legg til i kalender Man. 19. april 16:00 - 17:00 + Legg til i kalender I DNB Eiendom ønsker vi trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset holdes visningene kun åpne for dem som har forhåndsavtale. Kontakt meg på tlf. eller e-post for å avtale tidspunkt som passer for deg innenfor annonserte tidsperiode. Er du i risikogruppe eller faller innenfor Helsedirektoratets krav om karantene, gi meg beskjed før vi avtaler visningstidspunkt Visningspåmelding",2021-04-11,https://www.finn.no/realestate/homes/ad.html?finnkode=214258841,214258841,NA,1132,5248811,Leilighet,Andel,2,69,69,1959,G-mørkegrønn,30262,75,NA,1191600,47679,3182,4,3,54083,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,ELLINGSRUD VEST,"Trygve Nilsens vei 48 D, 1061 Oslo",4490000,Stor & pen familiebolig over 2 plan med solrik terrasse/hage. Garasje. Marka som nærmeste nabo. Skjermet og barnevennlig,"Balkong/Terrasse, Peis/Ildsted, Parkett, Barnevennlig, Rolig, Kabel-TV, Moderne, Garasje/P-plass, Turterreng"," Søn. 18. april 1345 - 1445 + Legg til i kalender Man. 19. april 1700 - 1800 + Legg til i kalender Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding Velkommen til Trygve Nilsens vei 48 D - et innbydende rekkehus over 2 plan med svært god intern beliggenhet i rolige omgivelser. Boligen har en godt utnyttet planløsning og holder god innvendig standard. På varme dager er det herlig å kunne trekke ut på den solfylte uteplassen. Her bor dere i svært barnevennlige omgivelser i et trygt, godt og rolig borettslag!Rekkehus over 2 plan med marka som nærmeste nabo:Gjennomtenkt og godt utnyttet planløsningSolrik terrasse på 15m²Steinbelagt inngangsparti med lekeplass og utebodLekkert spisekjøkken modernisert i 2019Stor stue med moderne peisTre romslige soveromPent baderom og separat vaskeromGarasjeplass i felles garasjeVeldig trygt og godt, og ikke minst stille og rolig nabolagUmiddelbar nærhet til Østmarka m/flotte tur- og rekreasjonsmuligheter Søn. 18. april 1345 - 1445 + Legg til i kalender Man. 19. april 1700 - 1800 + Legg til i kalender Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding",2021-04-11,https://www.finn.no/realestate/homes/ad.html?finnkode=214617279,214617279,NA,15526,4515880,Rekkehus,Andel,3,102,102,1982,F-oransje,51829,114,Ja,1166827,10354,3262,NA,4,21290,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,BJERKE,"Gurinestubben 31, 0584 Oslo",11950000,Lekker enebolig med solrik beliggenhet innerst i blindvei. Flotte uteområder. Kakkelovn. Utepeis. Dobbel garasje.,"Balkong/Terrasse, Peis/Ildsted, Parkett, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Offentlig, vann/kloakk, Utsikt, Bredbåndstilknytning, Lademulighet"," Søn. 18. april 1300 - 1400 + Legg til i kalender Man. 19. april 1700 - 1800 + Legg til i kalender Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding Er du på utkikk etter en innholdsrik og innbydende enebolig, beliggende i et barnevennlig og hyggelig boligområde? Da har vi gleden av å ønske deg velkommen til Gurinestubben 31!Boligen har en gjennomtenkt planløsning over tre plan, med alt lagt til rette for at store og små vil trives. Eneboligen kan skilte med en lekker kakkelovn, enstavs parkett i 1. etasje, flott Kvik-kjøkken, fem soverom og to bad. Fra stuen har du utgang til terrasser og hage. Her finner du bl.a. en flott utepeis. Seksjonert tomt hvor hagen er beplantet med urter, jordbær og druer m.m. Fra hovedsoverommet har du utgang til en hyggelig balkong.Eiendommen har garasje på 29 m² med plass til to biler.Boligen ligger i et koselig boligområde på Bjerke med kort vei til turområder, barnehager, skoler, servicetilbud m.m.. Søn. 18. april 1300 - 1400 + Legg til i kalender Man. 19. april 1700 - 1800 + Legg til i kalender Sammen skal vi sikre trygge visninger. Derfor gjennomfører vi visninger etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen Visningspåmelding før visning, så finner vi en løsning som passer for deg. Visningspåmelding",2021-04-11,https://www.finn.no/realestate/homes/ad.html?finnkode=214616502,214616502,NA,314392,12264392,Enebolig,Eier(Selveier),5,172,178,1996,E-oransje,1068,195,Ja,2308672,NA,NA,NA,7,NA,NA,NA,NA,12861,NA,NA,NA,NA
FALSE,Haugenstua,"Ole Brumms vei 40, 0979 Oslo",3290000,"Innholdsrik 4-roms familieleilighet med god standard! Kjøkken 2015, bad 2019 - Romslig balkong - Fyring/v.vann inkl.","Alpinanlegg, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Fellesvaskeri, Heis, Husdyr, tillatt, Ingen, gjenboere, Kabel-TV, Offentlig, vann/kloakk, Rolig, Sentralt, Utsikt, Vaktmester-/vektertjeneste, Turterreng"," Søn. 18. april 15:00 - 16:00 + Legg til i kalender Vi ønsker trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset sørger vi for at det ikke er for mange i boligen samtidig. I tillegg kan du kontakte megler for å avtale privatvisning. Visningspåmelding Arsalan Syed v/Eiendomsmegler 1 har gleden av å presentere denne flotte og moderne 4-roms leiligheten. Boligen har gjennomgått store moderniseringer de siste årene, med kjøkken oppusset i 2015 og bad oppusset i 2019. Videre kan boligen skilte med tre gode soverom, romslig balkong på 8 m² samt eget toalettrom. Fra boligen er det kort vei til dagligvareforretninger, skoler og barnehager, lekeplasser og kollektivtransport.Kort fortalt:- Svært god intern beliggenhet- Gjennomgående og god planløsning- Nytt bad 2019 oppusset i regi av brl.- Separat wc- Pent kjøkken fra 2015- Balkong på ca. 8 m²- 4 etasje med heis- Varmtvann, fyring og kabel-TV inkl.- Tre romslige soverom- Kort vei til alle fasiliteter- Fellesvaskeri- Parkeringsplass til leie i brl.*Vel møtt til en visning! Søn. 18. april 15:00 - 16:00 + Legg til i kalender Vi ønsker trygge visninger og minst mulig smitterisiko. For å hindre spredning av koronaviruset sørger vi for at det ikke er for mange i boligen samtidig. I tillegg kan du kontakte megler for å avtale privatvisning. Visningspåmelding",2021-04-11,https://www.finn.no/realestate/homes/ad.html?finnkode=214140122,214140122,NA,8989,3627783,Leilighet,Andel,3,83,87,1969,NA,72635,95,NA,892528,328794,5352,4,4,11560,NA,NA,NA,NA,NA,NA,NA,NA
FALSE,Korsvoll - Ved Markagrensen,"Skjoldveien 21 A, 0881 Oslo",13500000,Moderne familiebolig på 282 m² BRA - Dobbeltgarasje - Flotte utearealer - Grenser til Marka!,"Balkong/Terrasse, Peis/Ildsted, Parkett, Ingen, gjenboere, Barnevennlig, Rolig, Kabel-TV, Moderne, Garasje/P-plass, Turterreng, Bredbåndstilknytning"," Tor. 15. april 1730 - 1830 + Legg til i kalender Søn. 18. april 1200 - 1300 + Legg til i kalender For å sikre trygge visninger og ivareta smittevern, viser vi boliger kun til begrenset besøkende etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen visningspåmelding . Visningspåmelding Privatmegleren presenterer en moderne og meget innholdsrik familiebolig med en gjennomgående god standard og en funksjonell planløsning som gir unormalt store muligheter for deg som ønsker rikelig med plass. Her får du en perfekt beliggenhet med Markagrensen rett over hekken og umiddelbar adkomst til løypenettet innover Nordmarka/Maridalen. Kanskje Oslo´s mest barnevennlige beliggenhet!Høydepunkter:Stilrent kjøkken m/ granitt benkeplate og integrerte hvitevarer.Stor og innholdsrik stue med peisovn, gulvvarme og parkett.2 delikate bad + vaskerom.3 gode soverom i samme etasje.Stor kjeller på 151 kvm med takhøyde på 2,6-3,0 meter.Parkmessig hage med flere sittegrupper og port til Marka.Romslig garasje på ca. 28 kvm med el-port + 2 p-plasser på gårdsplass.Meget god oppbevaringsplass. Tor. 15. april 1730 - 1830 + Legg til i kalender Søn. 18. april 1200 - 1300 + Legg til i kalender For å sikre trygge visninger og ivareta smittevern, viser vi boliger kun til begrenset besøkende etter gitte forholdsregler. Kontakt megler eller meld deg på visning i knappen visningspåmelding . Visningspåmelding",2021-04-11,https://www.finn.no/realestate/homes/ad.html?finnkode=214615138,214615138,NA,353142,13853142,Tomannsbolig,Eier(Selveier),3,182,282,2012,C-oransje,235,316,Ja,2352425,NA,NA,NA,NA,NA,NA,NA,NA,18395,NA,NA,NA,NA
FALSE,Bekkelagshøgda,"Sandstuveien 35, 1184 Oslo",7750000,Nydelig bolig over to plan med solrik balkong. 2 stuer. Parkering. Høy standard med lekre detaljer. Bekkelaget skole,"Balkong/Terrasse, Barnevennlig, Rolig, Kabel-TV, Moderne, Sentralt, Garasje/P-plass, Turterreng, Offentlig, vann/kloakk, Bredbåndstilknytning"," Søn. 18. april 1230 - 1330 + Legg til i kalender Man. 19. april 1500 - 1600 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 2 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding Tiltalende og meget gjennomført 4-roms selveierleilighet på 93 kvm BRA i en firemannsbolig. Her er det høy standard og lekre detaljer. Boligen ble vesentlig oppgradert i 2016 og fremstår moderne og gjennomført. Planløsningen er lys og luftig og det er to plan i boligen. Her får man to stuer og to soverom og omkledningsrom. Lekkert kjøkken med integrerte hvitevarer og et delikat bad. Romslig balkong på 15 kvm med skjermet og solrik plassering. Parkering på eiendom og svært gode lagringsmuligheter i boder. Det er gjennomgående TG: 1 i vedlagt tilstandsrapport.Boligen har en skjermet og barnevennlig beliggenhet i et villaområde på Bekkelagshøgda. Her bor man med nærhet til Brannfjell og Ekebergsletta, samtidig som det er kort vei inn til sentrum. Boligen sokner til Bekkelaget skole. Søn. 18. april 1230 - 1330 + Legg til i kalender Man. 19. april 1500 - 1600 + Legg til i kalender Alle våre visninger har påmelding. Det er enkelt å melde seg på, med eventuelt følge, og du kan like enkelt melde deg av. For å skape trygghet, gjør vi omfattende tilrettelegging for å minimere smittefare på alle våre visninger. Vi ønsker deg hjertelig velkommen til visning, men vi minner om at vi ikke håndhilser og vi holder minimum 2 meter avstand. Kontakt gjerne megler i forkant av visningen dersom du har spørsmål. Visningspåmelding",2021-04-11,https://www.finn.no/realestate/homes/ad.html?finnkode=214615443,214615443,NA,205320,7955320,Leilighet,Eier(Selveier),2,93,93,1952,G-rød,1292,102,Ja,958077,NA,1273,2,4,54605,NA,NA,NA,NA,NA,NA,NA,NA
